introgression_tract,Sdro,Sfra,Spal,Hpul,Overlapping Gene,Gene Name,Gene Length,Overlapping Bases,Percent Introgressed,Gene Coordinates,ECB Gene ID,Gene Synonyms,Curation Status,Gene Info,Echinobase GO,Echinobase KO,Tu GO
NW-022145609.1:13593844-13593881,12.35,45.76,16.16,55.0,LOC584203,protein kinase C substrate 80K-H,16010,37,0.23110555902560898,NW_022145609.1:13578808-13594818,ECB-GENEPAGE-23133284,LOC584203|Sp-Prkcshl|SPU_017954|protein kinase C substrate 80K-H|glucosidase 2 subunit beta|LOC110980180,curated,n/a,n/a,n/a,n/a
NW-022145607.1:29769717-29769843,49.43,87.78,25.07,56.31,LOC576836,monocarboxylate transporter 10,34242,126,0.36796916067986685,NW_022145607.1:29751264-29785506,ECB-GENEPAGE-23127774,SPU_003433|Sp-Slc16a2_1|SPU_020162|MCT 8|X-linked PEST-containing transporter|MCT 7|Monocarboxylate transporter 8,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Carbohydrate,Metabolism_Carbohydrate"
NW-022145597.1:1688761-1693395,21.38,38.36,12.16,23.06,LOC100890803,glutamate carboxypeptidase 2,20958,4634,22.110888443553776,NW_022145597.1:1674521-1695479,ECB-GENEPAGE-23049939,SPU_030043|Sp-Naalad2L_18|SPU_030039|Sp-Naalad2L_15|Sp-Naalad2L_17|SPU_030042|N-acetylated alpha-linked acidic dipeptidase 2|folate hydrolase|LOC110983245,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:7226276-7230906,14.47,26.71,8.86,17.35,LOC590069,sideroflexin-1,10845,2832,26.113416320885204,NW_022145600.1:7228074-7238919,ECB-GENEPAGE-23073627,Sp-Sfxn1_1|Sp-Sfxn1|SPU_015351|SPU_015114|sideroflexin 1|LOC110973824,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:26481230-26481247,82.71,68.59,10.29,50.35,LOC594670,adenosine receptor A2a-like,100531,17,0.016910206801882006,NW_022145605.1:26402733-26503264,ECB-GENEPAGE-23110891,SPU_023387|LOC110976672,partially curated,n/a,"GO:0004930,GO:0016020",n/a,n/a
NW-022145600.1:16232845-16236843,76.87,34.75,15.33,18.52,LOC585766,glass,24272,3998,16.47165458141068,NW_022145600.1:16221323-16245595,ECB-GENEPAGE-23075329,Sp-Glass2|SPU_007599|Sp-GlassL|glass-like|LOC585766|LOC110979838,partially curated,n/a,n/a,n/a,"ZNF,ZNF,ZNF"
NW-022145610.1:24157310-24161935,36.35,43.08,13.6,31.78,LOC593866,carnitine O-acetyltransferase,18093,3074,16.989996131100426,NW_022145610.1:24158861-24176954,ECB-GENEPAGE-23143244,LOC593866|Sp-Crat_2|SPU_000444|Carnitine acetylase|Cat|carnitine acetyltransferase|Carnitine O-acetyltransferase|Sp-Crat|SPU_001214|Carnitine O-acetyltransferase precursor|LOC110975820,curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145610.1:3746017-3746050,25.3,50.18,17.06,59.33,sec1,missing,18530,33,0.17808958445763626,NW_022145610.1:3745988-3764518,ECB-GENEPAGE-23136470,dmrta1|LOC581867|Sp-DmrtA2|doublesex and mab-3|SPU_001255|DMRT like family A1|LOC110978513,curated,n/a,"GO:0005634,GO:0006355,GO:0043565,GO:0046872",n/a,"TF,TF_Other,TF_Other"
NW-022145614.1:1816913-1821529,16.21,33.32,9.59,37.06,LOC579382,leucine rich repeat containing 69,9059,4616,50.95485152886632,NW_022145614.1:1814065-1823124,ECB-GENEPAGE-23181323,Sp-Lrrc69|SPU_003074|leucine rich repeat containing 69|LOC579382|leucine-rich repeat-containing protein 69|LOC110981325,curated,n/a,n/a,n/a,n/a
NW-022145615.1:15149219-15149397,50.06,69.51,17.67,83.52,LOC577877,kinesin-like protein KIF24,35104,178,0.5070647219690064,NW_022145615.1:15135509-15170613,ECB-GENEPAGE-23192058,Sp-Kif24|SPU_016067|kinesin family member 2C,partially curated,n/a,n/a,n/a,"Cytoskeleton,Cytoskeleton_Kinesin,Cytoskeleton_Kinesin"
NW-022145598.1:13593854-13598467,15.63,22.47,7.43,15.19,LOC577898,annexin A13,17489,443,2.533020755903711,NW_022145598.1:13576808-13594297,ECB-GENEPAGE-23059469,SPU_006003|LOC110978658,partially curated,n/a,n/a,n/a,n/a
NW-022145598.1:13624171-13625133,11.93,11.48,6.08,13.5,LOC756169,uncharacterized LOC756169,33232,962,2.89480019258546,NW_022145598.1:13597439-13630671,ECB-GENEPAGE-23059475,Sp-Tsp1k|SPU_006004|kinase with TSP1 domains|thrombospondin type 1 (TSP1) repeat and kinase domain containing,partially curated,n/a,n/a,n/a,"Signaling,Signaling_RTK,Signaling_RTK_Receptor"
NW-022145599.1:7056782-7061389,16.61,26.64,7.92,19.92,LOC589828,solute carrier family 39 member 11,13110,4607,35.14111365369947,NW_022145599.1:7056667-7069777,ECB-GENEPAGE-23065442,Sp-Slc3911| Solute carrier family 39 (metal ion transporter) member 11 |Sp-Slc39a11|SPU_016878|SPU_021895|LOC589828|zinc transporter ZIP11|LOC110980232,curated,n/a,n/a,n/a,"Metabolism,Metabolism_InorganicIon,Metabolism_InorganicIon"
NW-022145596.1:2258657-2259612,13.03,29.14,7.78,27.5,LOC581539,solute carrier family 10 member 7,25371,955,3.7641401600252253,NW_022145596.1:2250569-2275940,ECB-GENEPAGE-23043085,solute carrier family 10 (sodium/bile acid cotransporter family) member 7 |Sp-Slc10a7|SPU_025625|LOC581539|sodium/bile acid cotransporter 7-B|LOC110973213,curated,n/a,GO:0000139,n/a,n/a
NW-022145599.1:14656195-14660796,13.26,18.25,5.42,18.73,LOC577783,aconitase 2,24491,4601,18.786492997427626,NW_022145599.1:14640796-14665287,ECB-GENEPAGE-23067054,"Sp-Aco2_1|Sp-Aco2|Aconitate hydratase|Citrate hydro-lyase|aconitase|SPU_005839|SPU_008069|LOC577783|aconitate hydratase, mitochondrial|LOC110986141",curated,n/a,n/a,n/a,n/a
NW-022145613.1:1705918-1710516,35.24,36.56,17.35,39.58,LOC574972,probable ATP-dependent RNA helicase DHX58,14033,4010,28.5755006057151,NW_022145613.1:1695895-1709928,ECB-GENEPAGE-23172070,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:8776213-8780810,29.31,27.55,17.0,21.78,LOC115925503,solute carrier organic anion transporter family member 4A1-like,465,276,59.354838709677416,NW_022145603.1:8776024-8776489,ECB-GENEPAGE-23093245,Sp-Slco3a1|SPU_005806|Solute carrier family 21 member 11|Sodium-independent organic anion transporter D|Organic anion transporting polypeptide D|OATP-D|Organic anion transporter polypeptide related protein 3|OATP-RP3|OATPRP3|PGE1 transporter|Solute carrier organic anion transporter family member 3A1,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_SecondaryMetabolites,Metabolism_SecondaryMetabolites"
NW-022145603.1:8794788-8794811,57.52,54.83,30.96,97.96,LOC756186,solute carrier organic anion transporter family member 3A1,19819,23,0.11605025480599426,NW_022145603.1:8776371-8796190,ECB-GENEPAGE-23093249,"neutral-like; neutral sphingomyelinase II-like|Sp-Smpd3L|SPU_026840|sphingomyelin phosphodiesterase 3|sphingomyelin phosphodiesterase 3, neutral-like|neutral sphingomyelinase II-like|LOC110975392",partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:11669952-11674548,25.34,73.8,30.77,18.83,LOC105446597,uncharacterized LOC105446597,2000,2000,100.0,NW_022145599.1:11670960-11672960,ECB-GENEPAGE-23066366,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:3789605-3793027,23.13,35.05,38.01,51.94,LOC100893087,low density lipoprotein receptor adapter protein 1,14845,3422,23.051532502526104,NW_022145605.1:3779049-3793894,ECB-GENEPAGE-23105351,Sp-Arh/Ldl|SPU_007137|LDL receptor adaptor protein,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:23419041-23420680,16.07,26.47,10.44,26.58,LOC764720,thioredoxin domain containing 5,15768,144,0.91324200913242,NW_022145613.1:23420536-23436304,ECB-GENEPAGE-23177359,LOC764720|thioredoxin domain-containing protein 5|LOC110978307,curated,n/a,n/a,n/a,n/a
NW-022145607.1:7233487-7238066,33.89,59.19,16.94,14.82,LOC100893655,uncharacterized LOC100893655,5496,3992,72.63464337700145,NW_022145607.1:7231983-7237479,ECB-GENEPAGE-23123439,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:7233487-7238066,33.89,59.19,16.94,14.82,LOC100893862,type I iodothyronine deiodinase-like,1323,1323,100.0,NW_022145607.1:7235674-7236997,ECB-GENEPAGE-23123445,n/a,partially curated,n/a,"GO:0004800,GO:0042446",n/a,n/a
NW-022145605.1:17053713-17056449,5.13,23.08,5.04,17.25,LOC576964,tektin 1,5660,1015,17.93286219081272,NW_022145605.1:17055434-17061094,ECB-GENEPAGE-23108604,LOC576964|Sp-Tektin1-4|SPU_006453|Sp-Tektin1-3|SPU_013841|tektin-1|LOC110987034,curated,n/a,"GO:0015630,GO:0031514,GO:0060271,GO:0060294",KEGG:spu:576964,"Cytoskeleton,Cytoskeleton_MicrotubuleAssociated,Cytoskeleton_MicrotubuleAssociated|Cytoskeleton,Cytoskeleton_MicrotubuleAssociated,Cytoskeleton_MicrotubuleAssociated"
NW-022145613.1:8446379-8446401,79.41,68.5,15.91,68.86,LOC115919789,putative neuropeptide Y receptor type 6,19280,22,0.1141078838174274,NW_022145613.1:8445615-8464895,ECB-GENEPAGE-23173996,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145601.1:4036924-4036952,30.43,46.71,15.79,51.89,LOC575956,neprilysin-1,47422,28,0.05904432541858209,NW_022145601.1:4006069-4053491,ECB-GENEPAGE-23080390, neprilysin-like |membrane metallo-endopeptidase-like|Sp-MmeL|Sp-Ece1L_5|Sp-MmeL_1|endothelin converting enzyme|SPU_030028|mmel1|SPU_026072|Sp-EceL,partially curated,n/a,n/a,n/a,"Metalloprotease,Metalloprotease,Metalloprotease"
NW-022145598.1:12981583-12981663,58.89,47.76,21.18,60.41,LOC576560,neurexin-4,46053,80,0.1737128960111176,NW_022145598.1:12938572-12984625,ECB-GENEPAGE-23059306,Sp-LamG/Egff3|SPU_015404|Sp-LamG/Egff2|SPU_012138|LOC110982710,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:10229150-10229156,27.33,37.17,23.33,44.33,LOC575558,attractin-like protein 1,94530,6,0.006347191367819739,NW_022145600.1:10153240-10247770,ECB-GENEPAGE-23074207,Sp-Tpase4|SPU_011060|transposase 4|SPU_009834|SPU_013265|Sp-Atrnl1_1|SPU_015964|attractin-like 1-1|Sp-AtrnL1|SPU_003416|attractin-like 1|LOC110990009,partially curated,n/a,n/a,n/a,n/a
NW-022145603.1:12541744-12544362,24.64,23.86,8.59,16.94,LOC576657,putative ammonium transporter 1,20406,1692,8.291678917965305,NW_022145603.1:12542670-12563076,ECB-GENEPAGE-23093872,Sp-Amt3|SPU_001726|ammonia-ammonium channel,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_InorganicIon,Metabolism_InorganicIon"
NW-022145603.1:12575270-12575332,98.69,65.56,15.95,92.82,LOC763121,cell surface glycoprotein 1,26468,62,0.23424512619011637,NW_022145603.1:12566123-12592591,ECB-GENEPAGE-23093878,SPU_009171|Sp-Hypp_2387|SPU_018459|hypothetical protein-2387,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:351396-355945,19.89,25.36,10.73,24.33,LOC115925940,uncharacterized oxidoreductase MexAM1_META1p0182-like,6829,4077,59.701273978620584,NW_022145604.1:351868-358697,ECB-GENEPAGE-23097887,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:10074922-10074969,74.47,69.26,18.7,57.15,LOC586255,uncharacterized LOC586255,11229,47,0.4185590880755188,NW_022145613.1:10067669-10078898,ECB-GENEPAGE-23174407,Sp-Nlr148|SPU_000523|NACHT and LRR containing protein,partially curated,n/a,n/a,n/a,"Immunity,Immunity_ReceptorNLR,Immunity_ReceptorNLR"
NW-022145612.1:27401482-27403038,37.54,48.1,21.03,49.61,LOC753251,F-box/LRR-repeat protein 7,6098,1556,25.51656280747786,NW_022145612.1:27398765-27404863,ECB-GENEPAGE-23163528,SPU_007258|LOC110976891,partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:27385387-27386401,30.57,47.62,14.51,46.95,LOC575093,fibropellin-1,27042,1014,3.7497226536498776,NW_022145612.1:27369278-27396320,ECB-GENEPAGE-23163522,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145607.1:10256946-10257102,78.61,63.17,25.9,83.1,LOC582570,uncharacterized LOC582570,59662,156,0.26147296436592804,NW_022145607.1:10253611-10313273,ECB-GENEPAGE-23123913,Sp-Rhogap20|SPU_011538|Rho GTPase activating protein 20|ARHGAP20|RA RhoGAP|LOC110985084,partially curated,n/a,n/a,n/a,"GTPase,GTPase_RhoRegulator,GTPase_RhoRegulator_RhoGAP"
NW-022145614.1:20717578-20717781,42.55,35.26,25.91,44.52,LOC589790,alanyl-tRNA synthetase 1,24747,203,0.8203014506808906,NW_022145614.1:20715590-20740337,ECB-GENEPAGE-23185708,"LOC589790|Sp-Aars|Sp-Aars_1|SPU_001686|SPU_008604|SPU_004893|alanine--tRNA ligase, cytoplasmic|LOC110990030",curated,n/a,n/a,n/a,n/a
NW-022145599.1:19006618-19007047,21.72,32.87,10.69,29.26,LOC100893090,uncharacterized LOC100893090,18982,429,2.2600358234116533,NW_022145599.1:18994600-19013582,ECB-GENEPAGE-23068028,peptidase inhibitor 16-like; protease inhibitor 16-like|Sp-Pi16L|SPU_008873|peptidase inhibitor 16-like|protease inhibitor 16-like|SPU_002102,partially curated,n/a,n/a,n/a,n/a
NW-022145601.1:14798527-14803062,14.11,30.92,9.42,18.74,LOC762772,"DNA-directed RNA polymerase, mitochondrial",17017,2388,14.03302579773168,NW_022145601.1:14783898-14800915,ECB-GENEPAGE-23082678, polymerase (RNA) mitochondrial (DNA directed)-1 |Sp-Polrmt_1|SPU_019062|SPU_020939,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:31471629-31476161,9.57,13.74,5.27,14.51,LOC115926553,uncharacterized LOC115926553,2388,2252,94.30485762144055,NW_022145605.1:31471493-31473881,ECB-GENEPAGE-23111907,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:21578811-21578911,36.61,56.61,14.54,57.54,LOC100891446,BICD family-like cargo adapter 1,43286,100,0.23102157741533058,NW_022145605.1:21546548-21589834,ECB-GENEPAGE-23109670,Sp-Hypp_3080|SPU_005211|hypothetical protein-3080,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:19640836-19645363,21.08,27.98,8.39,21.2,LOC575157,testis specific serine kinase 4,942,128,13.588110403397028,NW_022145614.1:19640022-19640964,ECB-GENEPAGE-23185477,LOC575157|Sp-Tssk4|SPU_003424|Testis specific kinase 4|testis-specific serine/threonine-protein kinase 4-like|LOC110975657,curated,n/a,n/a,KEGG:spu:575157,"Kinase,Kinase_CAMK,Kinase_CAMK"
NW-022145612.1:21174146-21174628,29.9,42.15,13.73,46.22,LOC100890679,voltage-dependent calcium channel subunit alpha-2/delta-3,74135,482,0.6501652390908478,NW_022145612.1:21106344-21180479,ECB-GENEPAGE-23161916,Sp-Cca2dA|SPU_012076|LOC110982123,partially curated,n/a,n/a,n/a,"EggActivation,EggActivation,EggActivation"
NW-022145615.1:22645443-22649947,19.99,23.56,6.75,10.9,LOC591823,UDP-glucuronosyltransferase 2B31,5367,3231,60.2012297372834,NW_022145615.1:22646716-22652083,ECB-GENEPAGE-23193638,Sp-Ugt2b31|SPU_007687|UDPGT|UDP-glucuronosyltransferase 2B31 precursor,partially curated,n/a,n/a,n/a,"Defensome,Defensome_BiotransformationReductiveConjugative,Defensome_BiotransformationReductiveConjugative"
NW-022145615.1:22641361-22642846,22.8,21.71,8.98,32.86,LOC587749,nicalin,21435,1485,6.927921623512947,NW_022145615.1:22624062-22645497,ECB-GENEPAGE-23193630,LOC587749|Sp-NicalinL_2|SPU_014945|nicalin-1|LOC110985888,curated,n/a,n/a,n/a,"Metalloprotease,Metalloprotease,Metalloprotease"
NW-022145601.1:24839090-24843592,41.89,40.85,9.24,45.23,LOC115918694,arginine-glutamic acid dipeptide repeats protein-like,22709,4502,19.824739090228544,NW_022145601.1:24836579-24859288,ECB-GENEPAGE-23084811,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:3908824-3910173,66.91,38.04,24.03,22.47,LOC585110,"axin interactor, dorsalization associated",30745,1349,4.387705317937876,NW_022145611.1:3901953-3932698,ECB-GENEPAGE-23146272,"SPU_004344|LOC585110|axin interactor, dorsalization-associated protein|LOC110976796",curated,n/a,n/a,n/a,n/a
NW-022145615.1:18687806-18689951,18.84,31.64,10.89,28.12,LOC756039,stAR-related lipid transfer protein 5,63504,2145,3.3777399848828416,NW_022145615.1:18687456-18750960,ECB-GENEPAGE-23192813,Sp-Hypp_2223|SPU_015649|hypothetical protein-2223|Sp-Hypp_1538|SPU_004707|hypothetical protein-1538,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:28790246-28791277,25.82,27.91,12.52,16.22,LOC105440606,uncharacterized LOC105440606,14378,154,1.071080817916261,NW_022145613.1:28776022-28790400,ECB-GENEPAGE-23178654,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145611.1:25380875-25380900,61.12,64.36,18.56,62.2,LOC581846,high-affinity choline transporter 1,12917,25,0.19354339242858248,NW_022145611.1:25368208-25381125,ECB-GENEPAGE-23151381,Sp-Slc5a7_4|CHT|Hemicholinium-3-sensitive choline transporter|Solute carrier family 5 member 7|High-affinity choline transporter 1|SPU_020026,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145594.1:1399923-1400077,23.19,39.81,8.52,31.01,LOC105441151,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like",14165,154,1.0871867278503353,NW_022145594.1:1396111-1410276,ECB-GENEPAGE-23027286,SPU_028298|Sp-Clect_114|SPU_005909|Egf|Sp-Clect/Egf|Sp-Clect_80|SPU_017519,partially curated,n/a,n/a,n/a,n/a
NW-022145605.1:14682752-14687230,26.28,30.69,12.16,30.25,LOC583328,eukaryotic translation initiation factor 4H,9619,4478,46.5536958103753,NW_022145605.1:14677736-14687355,ECB-GENEPAGE-23107945,LOC583328|Sp-Wbscr1L|SPU_008411|eukaryotic translation initiation factor 4H isoform 1|glycine-rich RNA-binding protein 8,curated,n/a,n/a,n/a,"TranslationFactor,TranslationFactor,TranslationFactor"
NW-022145611.1:11045474-11048807,40.23,48.38,28.32,36.07,LOC115919057,calmodulin-like,6707,407,6.068286864469957,NW_022145611.1:11048400-11055107,ECB-GENEPAGE-23147874,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:21604366-21604409,81.42,63.0,16.79,99.0,LOC100888457,IQ domain-containing protein E,17604,43,0.24426266757555098,NW_022145599.1:21603990-21621594,ECB-GENEPAGE-23068583,Sp-Iqce|SPU_010877|IQ motif containing E|LOC110989480,partially curated,n/a,n/a,n/a,n/a
NW-022145606.1:16148148-16148182,21.12,73.94,17.26,68.0,LOC105436656,fibropellin-3-like,10549,34,0.3223054317944829,NW_022145606.1:16139068-16149617,ECB-GENEPAGE-23116648,hypothetical protein-1686; EGF repeat transmembrane protein|Sp-Hypp_1686|SPU_006885|hypothetical protein-1686|EGF repeat transmembrane protein,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:19931638-19931851,90.59,83.62,15.84,92.56,LOC100888816,uncharacterized LOC100888816,30895,213,0.6894319469169768,NW_022145613.1:19922509-19953404,ECB-GENEPAGE-23176670,Sp-Serrp9|SPU_013358|LOC110973037,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:31241177-31245639,10.13,41.36,12.96,12.48,LOC105438405,echinoidin-like,11657,4462,38.2774298704641,NW_022145613.1:31235426-31247083,ECB-GENEPAGE-23179071,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145614.1:22012457-22012503,24.67,49.96,18.72,19.67,LOC585877,rotatin,98927,46,0.04649893355706733,NW_022145614.1:21964288-22063215,ECB-GENEPAGE-23185952,LOC585877|SPU_020512|SPU_020511|SPU_005396|SPU_020510|Sp-RtL_37|SPU_014608|reverse transcriptase-like-37|SPU_000613|Sp-Rttn|SPU_005397|rotatin|SPU_005398|SPU_003567|LOC110980011,curated,n/a,n/a,n/a,n/a
NW-022145600.1:30654452-30658913,15.26,21.93,7.73,12.0,LOC579472,"kynurenine/alpha-aminoadipate aminotransferase, mitochondrial",13230,2120,16.02418745275888,NW_022145600.1:30643342-30656572,ECB-GENEPAGE-23077957,Sp-Aadat_1|SPU_013046|KAT/AadAT|Kynurenine--oxoglutaratetransaminase II|Kynurenine aminotransferase II|Kynurenine--oxoglutarate aminotransferase II|2-aminoadipate transaminase|2-aminoadipate aminotransferase|Alpha-aminoadipate aminotransferase|AadAT|Kynurenine/alpha-aminoadipate aminotransferase mitochondrial precursor,partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_AminoAcid,Metabolism_AminoAcid"
NW-022145609.1:16770249-16771103,34.7,33.17,11.92,37.72,LOC763491,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",48431,854,1.7633334021597737,NW_022145609.1:16746064-16794495,ECB-GENEPAGE-23133894,"Sp-Pomgnt1_1|Sp-Pomgnt1| O-linked mannose beta1,2-N-acetylglucosaminyltransferase|LOC763491|SPU_008219|SPU_011235|SPU_019074|protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1|LOC110980145",curated,n/a,n/a,n/a,n/a
NW-022145611.1:472159-472175,16.25,39.0,13.5,51.0,LOC754884,nesprin-1,127407,16,0.012558179691853666,NW_022145611.1:369013-496420,ECB-GENEPAGE-23145665,"Sp-Syne1L|Sp-Syne1L_3| spectrin repeat containing, nuclear envelope 1-like-3 |spectrin repeat containing, nuclear envelope 1-like|SPU_015521|SPU_001426|SPU_001427|SPU_006984|SPU_001267",partially curated,n/a,n/a,n/a,n/a
NW-022145612.1:9532879-9537334,15.26,41.38,7.39,21.8,LOC592590,"Ras homolog, mTORC1 binding",13474,4455,33.06367819504231,NW_022145612.1:9531918-9545392,ECB-GENEPAGE-23158755,LOC592590|Sp-Rheb2|SPU_001818|Ras-like protein enriched in brain 2|GTP-binding protein Rheb|LOC110977369,curated,n/a,n/a,n/a,"GTPase,GTPase_Ras,GTPase_Ras_Ras"
NW-022145605.1:24821467-24825921,9.09,11.87,5.92,13.53,LOC580431,THO complex 6,14646,4454,30.4110337293459,NW_022145605.1:24813927-24828573,ECB-GENEPAGE-23110444,LOC580431| THO complex 6 homolog |Sp-Thoc6h|SPU_006936|THO complex subunit 6 homolog|LOC110982030,curated,n/a,n/a,n/a,n/a
NW-022145604.1:18499082-18499084,39.5,57.5,18.0,69.5,LOC754634,small nuclear RNA activating complex polypeptide 1,73973,2,0.00270368918389142,NW_022145604.1:18465775-18539748,ECB-GENEPAGE-23101825,small nuclear RNA activating complex polypeptide 1 |Sp-Snapc1|SPU_004918|LOC754634|snRNA-activating protein complex subunit 1|LOC110979367,curated,n/a,n/a,n/a,n/a
NW-022145613.1:5566275-5566323,48.77,38.23,14.04,54.38,LOC100890076,low-density lipoprotein receptor-related protein 2,41356,48,0.1160653834993713,NW_022145613.1:5549428-5590784,ECB-GENEPAGE-23172886,Sp-PolypL_954|SPU_021910|polyprotein-like-54|Sp-Lrp2|SPU_014074|low density lipoprotein receptor-related protein 2|Sp-LrpL_5|SPU_022132|Sp-LrpL_1|SPU_006165,partially curated,n/a,n/a,n/a,n/a
NW-022145613.1:5511273-5511279,27.67,38.5,27.0,54.17,LOC589805,trafficking kinesin-binding protein 1,63924,6,0.009386146048432513,NW_022145613.1:5484204-5548128,ECB-GENEPAGE-23172868,"Sp-Trak1L|HAP1|Sp-Hap1| trafficking protein, kinesin binding 1-like|SPU_022131|SPU_006166|SPU_013718|LOC110985248",partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:28380063-28380144,24.44,69.84,29.19,59.56,LOC755287,noelin-like,13501,81,0.5999555588474927,NW_022145610.1:28368134-28381635,ECB-GENEPAGE-23144246,Sp-Ams2|SPU_023926|amassin2,partially curated,n/a,n/a,n/a,"Immunity,Immunity_Coagulation,Immunity_Coagulation_Clotting"
NW-022145609.1:30271929-30271972,83.95,59.58,21.23,82.58,LOC591902,protein Hook homolog 3,49129,43,0.08752467992428098,NW_022145609.1:30266840-30315969,ECB-GENEPAGE-23136484,Sp-Hook3|hook (hk) homolog|Sp-Hook|golgi-associated microtubule-binding protein HOOK3|SPU_001253|SPU_005961|SPU_024132|LOC110977458,partially curated,n/a,n/a,n/a,n/a
NW-022145604.1:5143811-5143983,35.6,42.84,21.08,50.24,LOC581907,integrin alpha-8,46824,172,0.36733299162822486,NW_022145604.1:5143390-5190214,ECB-GENEPAGE-23098882,Sp-Afi|SPU_015920|SPU_020682|SPU_016618,partially curated,n/a,n/a,n/a,"Adhesion,Adhesion_ReceptorIntegrin,Adhesion_ReceptorIntegrin"
NW-022145606.1:12451954-12456379,13.01,25.51,20.89,5.33,LOC115927226,uncharacterized LOC115927226,4767,91,1.908957415565345,NW_022145606.1:12456288-12461055,ECB-GENEPAGE-23115950,n/a,partially curated,n/a,n/a,n/a,n/a
NW-022145610.1:4230764-4230978,85.37,85.71,22.63,78.29,LOC592061,tRNA methyltransferase 1 like,16138,214,1.3260627091337216,NW_022145610.1:4220722-4236860,ECB-GENEPAGE-23139291,"LOC592061|Sp-Trmt1l| human chromosome 1 open reading frame 25 | N2,N2-dimethylguanosine tRNA methyltransferase-like|SPU_017240|TRMT1-like protein",curated,n/a,n/a,n/a,n/a
NW-022145610.1:4260261-4260325,59.27,58.89,28.11,73.25,LOC592937,solute carrier family 27 member 4,22613,64,0.28302303984433735,NW_022145610.1:4240686-4263299,ECB-GENEPAGE-23139297,"solute carrier family 27, member 4 |Sp-Slc27a1| Sp-Slc27a4 | long-chain fatty acid transport protein 4 | solute carrier family 27, member 1|SPU_000417|solute carrier family 27 member 4|LOC592937|LOC110990266",partially curated,n/a,n/a,n/a,"Metabolism,Metabolism_Lipid,Metabolism_Lipid"
NW-022145598.1:6124819-6125026,11.93,34.94,14.71,26.5,LOC582937,neurogenic locus notch homolog protein 2,59709,207,0.34668140481334475,NW_022145598.1:6093166-6152875,ECB-GENEPAGE-23058026,SPU_003643|SPU_027994,partially curated,n/a,n/a,n/a,n/a
NW-022145599.1:18733045-18735419,22.26,38.18,12.03,28.71,LOC100889101,heparan sulfate glucosamine 3-O-sulfotransferase 1,33029,371,1.1232553210814737,NW_022145599.1:18735048-18768077,ECB-GENEPAGE-23067969,Sp-Hs3st2L|SPU_001316|glucosamine|3-O-sulfotransferase 2-like|heparan sulfate,partially curated,n/a,GO:0008146,KEGG:spu:100889101,n/a
NW-022145611.1:9065718-9065726,14.12,48.12,11.62,50.88,LOC583322,disheveled-associated activator of morphogenesis 1-A,106421,8,0.007517313312222211,NW_022145611.1:9048476-9154897,ECB-GENEPAGE-23147474,SPU_023455|SPU_025696|SPU_006730|Sp-Daam1|SPU_020925|SPU_018783|SPU_010833|LOC110982891,partially curated,n/a,n/a,n/a,n/a
NW-022145600.1:18668124-18668137,50.46,60.31,18.23,55.69,LOC577823,NK2 homeobox 3,20617,13,0.0630547606344279,NW_022145600.1:18648324-18668941,ECB-GENEPAGE-23075911,Sp-Nkx2.5|SPU_005472|Sp-Nkx2-5|NK2 homeobox 5-like|Sp-NK2.5|LOC577823,partially curated,n/a,"GO:0000981,GO:0003677,GO:0005634",n/a,"TF,TF_Homeo,TF_Homeo"
